2.19,2.262700126897963
1.32,1.5542263080658891
2.31,2.4441355473130244
3.09,1.7354212505700481
2.37,2.036453824034274
2.19,2.1577902080085303
2.55,2.5463123355207973
2.55,2.4701757780457014
2.02,2.098750944148594
2.17,1.9029020475391094
1.47,1.7538475527512056
2.7,2.379480672326361
0.58,2.5156556160940484
1.65,1.915350585784417
2.39,2.443099481459033
2.99,2.733402530445647
2.2,2.410333924368033
1.87,2.039512469339285
1.69,2.0581470085897378
2.19,2.182167436953265
2.55,2.123326597269063
3.07,2.164195229642001
3.23,1.9660080736980776
1.64,1.7445670803784932
2.26,2.4434970789195902
2.25,2.04291778515837
1.21,1.7053865343234818
2.29,2.453087238379271
2.44,2.5099276183717523
1.74,1.7694524656503678
1.43,2.312511953042996
2.21,2.2497190175250976
1.72,1.9382031167082998
2.11,1.9196866613413435
2.22,2.0917685442730267
4.15,2.4720690319579313
1.91,1.7461159534437534
1.5,1.8511633589612981
2.44,2.1313839729901964
1.57,1.9656727594362775
1.95,2.2077325089891384
2.79,2.1252028501635274
2.3,2.8109645069087694
2.39,2.497626115932672
1.4,1.7124045582280214
1.99,2.0837364238934124
2.57,2.481552341586188
1.49,1.896072695686919
2.82,2.4083279821199755
2.56,2.1676614533112146
2.25,2.451363288626707
2.11,2.080859682231518
4.07,2.1371075740074517
1.57,1.8781477366195103
2.26,2.0296075232351196
2.08,2.2463180978914954
1.65,1.8470668082848323
2.44,2.4598358313450697
1.82,1.6769041423568105
2.12,2.056310420043521
2.4,2.371329920724016
1.87,2.1709662009342674
1.84,1.9615998018482765
2.11,2.221119295959514
1.92,2.094687717859771
2.17,2.232751589260955
3.22,2.3635180862112146
2.58,2.5058366064825277
2.29,2.270606855967182
2.85,2.1488643494202098
2.22,2.111932898866921
1.85,2.0591510442261107
2.2,2.32894421351993
1.57,1.8781477366195103
1.65,1.7943888460376902
1.9,2.246474805659167
1.94,2.0231903052011226
3.97,2.5773096443058643
2.44,2.3611465860273775
2.18,2.2632213346258783
2.4,2.162174443696756
2.2,2.269247968838721
3.87,2.1400024632225705
2.27,2.2104643557646524
2.36,2.3500937091166074
2.89,2.525102837373039
1.99,2.120908183753545
1.58,1.8024954471085222
2.78,2.1956400169401524
2.38,2.347369395550579
1.59,1.8421773423521826
2.1,1.9194940917766115
1.4,1.6835176201977646
2.26,2.346580260262214
