0.53,2.1729339329929696
1.79,1.6052818810156801
2.44,2.189885148940607
1.9,1.852254279105225
2.73,2.232757167408873
2.13,1.9358545017416902
2.88,2.3450898453783786
2.65,2.3292020594220073
0.46,2.290887667439729
2.35,2.049969873537504
1.52,1.6130880557374767
2.47,2.1636927335638596
1.87,2.379229203276137
1.73,1.7908057127806545
2.53,2.2209354803475305
2.86,2.3731831274912087
2.61,2.158283296845095
1.93,2.0452662902389442
2.3,1.9689464131892338
2.0,1.9308673871311683
2.56,2.1783176753543194
2.73,2.3165008542116263
2.05,1.8240726183547677
0.54,1.7889365280324396
2.72,2.326862617287674
2.45,2.0709951098423813
1.66,1.6155013397984008
2.45,2.208562217620835
2.72,2.3484598880869996
0.53,1.6619869834934962
2.35,1.9501408096570467
2.16,2.025440325665116
1.88,1.7304951483752045
2.37,2.0279183874411215
2.38,2.012547546599629
2.52,2.3710536764091033
2.09,1.8507867482799156
1.67,1.7343386135760617
2.1,1.9391945105041621
1.98,1.950110843629103
2.18,2.0390959503898207
2.42,2.1995889730444027
2.45,2.65194533167984
2.54,2.143197681434844
1.62,1.72011370676212
2.11,1.9535010822126273
2.65,2.2263595962991554
1.97,1.7422815459391738
2.66,2.451690805604966
2.46,2.1639713252685677
2.72,2.3496936298361493
0.54,1.903483186253796
2.3,2.2787069173081322
2.06,1.735319818314845
2.61,2.2250629105425586
2.43,1.960042204966881
1.9,1.6755814684238628
2.52,2.175986765370203
1.7,1.709242033002502
2.16,1.8179445797076412
2.62,2.0396537148769855
2.06,2.097898044425982
2.19,1.9713083905549365
2.09,1.9894843896821872
0.52,2.2400398673136763
2.25,1.99595957126377
2.45,2.2107375537296376
2.73,2.386294194576273
2.06,1.993549458639333
1.61,1.7755682777881803
0.54,2.0461926252710314
2.16,1.71959848920347
2.42,2.0921644047877437
2.06,1.735319818314845
2.09,1.872899545145848
2.43,2.3238331009013553
0.53,1.8946537392269478
2.73,2.520646695855813
2.34,2.1696063913669694
2.0,1.9827074370100015
2.56,2.2292937427298916
2.39,2.0999705509292905
1.98,2.2501969371067254
2.21,1.6865578163210346
2.5,2.097201378300726
0.53,2.472009006228017
1.97,1.8740658583066276
1.8,1.630333651509847
1.64,2.2960937866760904
2.45,2.271852747343019
1.8,1.7830230573083155
2.07,1.8803270333641218
1.54,1.7303161337452733
2.43,2.1439979097736734
0.54,2.1189423087218855
2.09,2.0324527943390835
1.63,1.7316209896951378
2.61,2.3330198369621153
2.53,2.072258748297846
1.71,1.7615974899894586
2.18,2.042611112207242
1.71,1.9601684660945435
2.0,1.8380642126985431
1.91,1.8889721068898009
1.71,1.7772225541716695
2.36,2.308112570200006
1.97,2.146700911841102
2.08,1.9474533570479262
2.46,1.9589702113399854
2.27,1.9619101421859189
2.02,1.8575127825123514
2.45,2.1659732812039274
2.5,2.2866901078481576
2.47,2.368991470549033
2.81,2.4707692930664296
1.72,1.7177464497724115
2.63,2.285493060006381
2.16,1.792539794516097
1.9,1.7371184075535597
0.53,1.8269697337724389
2.09,2.0403504876133454
2.26,1.9035754883601728
2.02,2.0976413721067053
1.99,2.1495150767503266
2.01,1.8102463430785105
2.88,2.4687933495438807
2.19,2.060934061245009
